season,hitterTeam,ballpark,distance,speedOffBat,elevationAngle,horizAngle,apex
2008,CIN,Great American Ball Park,423,109.6,32.1,57.6,109
2008,CLE,Great American Ball Park,414,102.1,26.5,92.6,89
2008,CLE,Great American Ball Park,386,99.8,28.6,73.4,86
2008,CLE,Great American Ball Park,340,99.9,25,52.3,55
2008,FLA,Great American Ball Park,391,100,33.4,101.7,120
2008,CIN,Great American Ball Park,387,103.4,34.4,63.4,118
2008,CIN,Great American Ball Park,389,104.2,23.5,106.4,65
2008,FLA,Great American Ball Park,368,99.7,29.5,118.4,83
2008,FLA,Great American Ball Park,457,114.6,21.8,97.9,72
2008,CIN,Great American Ball Park,442,112.4,28.4,113,102
2008,CIN,Great American Ball Park,371,100.6,26.3,112.7,69
2008,FLA,Great American Ball Park,369,111.1,21.3,50.3,48
2008,FLA,Great American Ball Park,359,101.8,26.2,127,61
2008,CIN,Great American Ball Park,447,116.7,22.8,71.1,75
2008,CIN,Great American Ball Park,415,104.4,26.5,100.4,90
2008,CIN,Great American Ball Park,413,101.9,30,95.8,109
2008,CIN,Great American Ball Park,398,111.1,22.6,64.6,61
2008,CIN,Great American Ball Park,395,105,27,66,81
2008,CIN,Great American Ball Park,382,101.5,30.4,120.6,85
2008,CIN,Great American Ball Park,368,98.7,34.5,120,103
2008,CIN,Great American Ball Park,467,115.7,25,77.2,99
2008,CHC,Great American Ball Park,0,0,0,0,0
2008,HOU,Great American Ball Park,369,98.8,30.7,63.3,87
2008,CIN,Great American Ball Park,412,106.6,26,72.8,83
2008,CIN,Great American Ball Park,411,104.5,29.4,106.9,101
2008,CIN,Great American Ball Park,401,101.2,28.8,102.2,95
2008,CIN,Great American Ball Park,372,98.4,28.4,110.2,79
2008,CIN,Great American Ball Park,454,116.1,25.1,110.5,87
2008,CIN,Great American Ball Park,454,111.9,22,92.7,81
2008,LAD,Great American Ball Park,411,105.3,28.9,109.3,96
2008,LAD,Great American Ball Park,384,98.2,30.9,76.4,99
2008,MIL,Great American Ball Park,438,108.7,29.9,103.8,117
2008,CIN,Great American Ball Park,418,105.9,28.4,106.4,98
2008,CIN,Great American Ball Park,375,99.6,28.7,114.8,77
2008,CIN,Great American Ball Park,371,105.3,23.4,62.7,56
2008,MIL,Great American Ball Park,414,103.4,25.8,80.5,83
2008,CIN,Great American Ball Park,369,98.5,35.3,70.3,124
2008,MIL,Great American Ball Park,443,113.4,28.8,114,106
2008,PHI,Great American Ball Park,400,104.9,23.7,102.6,68
2008,PHI,Great American Ball Park,380,101.8,26.6,112.9,71
2008,PHI,Great American Ball Park,378,103.3,26.1,117.6,67
2008,PHI,Great American Ball Park,359,97.7,28,64.7,73
2008,CIN,Great American Ball Park,389,103.2,24.2,104.5,69
2008,CIN,Great American Ball Park,375,100,33.2,64.8,105
2008,PHI,Great American Ball Park,469,113.1,23.6,87.3,96
2008,CIN,Great American Ball Park,403,100.4,27.1,99.4,78
2008,PHI,Great American Ball Park,446,117.3,23.9,114.3,75
2008,PHI,Great American Ball Park,359,99.5,25.7,65.9,62
2008,PHI,Great American Ball Park,350,94.4,34,61.8,92
2008,ARI,Great American Ball Park,420,117.5,22.1,117.6,63
2008,CIN,Great American Ball Park,374,103.8,23.5,109.9,61
2008,CIN,Great American Ball Park,382,104.7,26.7,119.5,73
2008,CIN,Great American Ball Park,370,106.6,23.4,120.5,57
2008,ARI,Great American Ball Park,368,100,31,60.8,90
2008,CIN,Great American Ball Park,363,99.1,30.2,58.9,82
2008,ARI,Great American Ball Park,462,111.8,25.9,99.6,96
2008,ARI,Great American Ball Park,447,113.3,25.1,104.6,94
2008,ARI,Great American Ball Park,381,105,28,60,84
2009,PIT,Great American Ball Park,424,105.4,26.3,81.4,93
2009,CIN,Great American Ball Park,419,105.2,26.6,101.1,92
2009,CIN,Great American Ball Park,384,102.5,24.7,105.9,70
2009,CIN,Great American Ball Park,495,122.3,27.5,112.2,113
2009,PIT,Great American Ball Park,398,107.9,23.4,109.4,66
2009,STL,Great American Ball Park,377,105.3,22.7,110.1,58
2009,CIN,Great American Ball Park,356,95.8,31.8,65.3,89
2009,CIN,Great American Ball Park,427,108.4,23,81.5,77
2009,CIN,Great American Ball Park,422,104.1,30.6,95.4,120
2009,STL,Great American Ball Park,422,103.8,26.8,95.5,93
2009,CIN,Great American Ball Park,418,109.2,31,62.2,107
2009,CIN,Great American Ball Park,378,98.1,31.6,108.8,97
2009,CIN,Great American Ball Park,369,100.5,26.3,113.9,68
2009,CIN,Great American Ball Park,410,101.3,31.1,84.6,113
2009,CIN,Great American Ball Park,407,105.8,30.5,114.2,102
2009,FLA,Great American Ball Park,394,108.6,21.5,74.4,58
2009,FLA,Great American Ball Park,374,105.4,25.4,124.5,64
2009,CIN,Great American Ball Park,442,112,23.9,76.5,81
2009,CIN,Great American Ball Park,367,99.5,37.4,108.3,134
2009,CIN,Great American Ball Park,440,115.3,23.5,110.5,74
2009,CIN,Great American Ball Park,410,109.4,26.6,119.4,78
2009,HOU,Great American Ball Park,402,102.1,24,95,73
2009,HOU,Great American Ball Park,397,101.6,32.6,71.8,111
2009,HOU,Great American Ball Park,387,108.6,24.1,122.1,62
2009,HOU,Great American Ball Park,371,95.9,30.7,74.5,90
2009,HOU,Great American Ball Park,355,97,29.1,119.2,73
2009,CIN,Great American Ball Park,402,104,29.1,112.3,91
2009,HOU,Great American Ball Park,371,106.3,23.7,57.7,57
2009,CIN,Great American Ball Park,366,96.6,30.8,110.9,88
2009,CIN,Great American Ball Park,417,103.3,24.9,87.5,82
2009,PIT,Great American Ball Park,410,104.1,27.3,74.1,86
2009,PIT,Great American Ball Park,394,104.8,25,70.6,69
2009,CIN,Great American Ball Park,342,93.8,33,57.6,84
2009,CIN,Great American Ball Park,398,99.3,28.8,82.8,94
2009,PIT,Great American Ball Park,392,98.9,29.3,101.3,92
2009,PIT,Great American Ball Park,416,105.1,22.9,93.7,73
2009,CIN,Great American Ball Park,410,100.9,29.9,94.8,106
2009,CIN,Great American Ball Park,393,100.6,27.7,76.4,86
2009,CIN,Great American Ball Park,369,97.9,29.9,114.4,82
2009,LAD,Great American Ball Park,452,109,30.5,98.1,126
2009,CIN,Great American Ball Park,424,110,32.5,117.3,119
2009,LAD,Great American Ball Park,438,111.7,24.3,106.1,78
2009,LAD,Great American Ball Park,414,102.1,29,79.2,95
2009,CIN,Great American Ball Park,362,101,25.7,121.8,59
2009,CIN,Great American Ball Park,355,103.9,23.9,131.7,52
2009,LAD,Great American Ball Park,347,90.5,40.4,58.8,105
2009,LAD,Great American Ball Park,335,89.8,42.7,54.7,110
2009,CIN,Great American Ball Park,386,99.5,27.6,75.7,82
2009,LAD,Great American Ball Park,386,99.7,31.8,70.1,99
2009,CIN,Great American Ball Park,416,106.8,20.3,91.1,65
2009,CIN,Great American Ball Park,363,100.6,29.6,123.5,81
2009,SF,Great American Ball Park,395,99.9,25.9,97.1,79
2009,CIN,Great American Ball Park,374,104.1,24.8,62.6,63
2009,WSH,Great American Ball Park,462,113.8,27.9,109.5,101
2009,CIN,Great American Ball Park,395,107.7,37.1,116.2,147
2009,CIN,Great American Ball Park,371,99.1,36,63.9,115
2009,WSH,Great American Ball Park,356,95.1,36.4,112.7,111
2009,WSH,Great American Ball Park,453,116.2,24.7,111.3,83
2009,WSH,Great American Ball Park,369,96.6,33.5,70.6,104
2009,CIN,Great American Ball Park,438,108.8,31.6,109.2,118
2009,CIN,Great American Ball Park,427,113.3,28.2,121.3,95
2009,CIN,Great American Ball Park,418,103,30.2,89.3,119
2009,CIN,Great American Ball Park,384,101.2,27.8,112.6,76
2009,CIN,Great American Ball Park,389,98.7,30.5,102.1,99
2009,CIN,Great American Ball Park,410,102,27.6,80.6,91
2009,CHC,Great American Ball Park,404,102.1,33.5,103.9,121
2009,CHC,Great American Ball Park,374,103.9,24.3,65,63
2009,CHC,Great American Ball Park,406,101.1,26,86.7,87
2009,CIN,Great American Ball Park,387,99.7,32,107.5,105
2009,CIN,Great American Ball Park,440,111.5,24.8,74.6,84
2009,CIN,Great American Ball Park,420,107.4,20.8,89,65
2009,COL,Great American Ball Park,410,106.3,32.8,67.3,119
2009,COL,Great American Ball Park,363,99.8,28.1,59.4,72
2009,CIN,Great American Ball Park,438,108.3,29.4,104,111
2009,COL,Great American Ball Park,406,103.2,33.3,76.1,125
2009,COL,Great American Ball Park,449,112.8,29.2,110.6,111
2009,CIN,Great American Ball Park,438,108.3,22.7,89.7,77
2009,COL,Great American Ball Park,419,110.9,23.3,72.1,70
2009,CIN,Great American Ball Park,402,102.9,25.2,78.8,75
2009,CIN,Great American Ball Park,421,104,27.7,99.1,96
2009,SD,Great American Ball Park,360,95.7,34.4,108.8,108
2009,SD,Great American Ball Park,454,115,28.6,115.1,104
2009,SD,Great American Ball Park,392,102.2,31,114.1,97
2009,CIN,Great American Ball Park,384,100.8,25.7,104.9,73
2009,SD,Great American Ball Park,428,108.7,25.9,74.9,88
2009,CIN,Great American Ball Park,453,112.4,23.2,98.8,83
2009,CIN,Great American Ball Park,412,107.6,31.6,120.4,104
2009,SD,Great American Ball Park,412,103.6,34.1,98,136
2009,CIN,Great American Ball Park,400,108.9,24.8,117.8,68
2009,CIN,Great American Ball Park,399,101.4,29,75.2,93
2009,SD,Great American Ball Park,389,106,23.7,69.6,63
2009,SD,Great American Ball Park,371,96.5,32.4,108.2,99
2009,MIL,Great American Ball Park,379,104.6,37.1,67.7,144
2009,CIN,Great American Ball Park,357,97.6,29.4,118.9,77
2009,MIL,Great American Ball Park,415,104.4,25.5,99,84
2009,MIL,Great American Ball Park,362,100.8,24.7,67.7,62
2009,CIN,Great American Ball Park,376,100.8,30.2,122.9,80
2009,CIN,Great American Ball Park,473,112.7,30,85.1,137
2009,CIN,Great American Ball Park,421,109.4,28.8,117.4,94
2009,MIL,Great American Ball Park,403,102.2,26.2,100.9,82
2009,STL,Great American Ball Park,419,110,25.3,67.1,76
2009,STL,Great American Ball Park,448,111.9,25.2,75.8,89
2009,CIN,Great American Ball Park,417,107.1,21.5,94.9,67
2009,CIN,Great American Ball Park,414,109.7,22.2,76.3,66
